#OTU ID	taxonomy	J401	J402	J403	J404	J405	J406	J407	J408	J409	J410	J411	J412	J413	J414	J415	J416	J417	J418	J419	J420	J421	J422	J423	J424	J425	J426	J427	J428	J429	J430	J431	J432	J433	J434	J435	J436	J437	J438	J439	J440	J441	J442
denovo57870	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	1	0	7	3	0	6	2	5	2	2	2	0	2	0	0	1	0	0	3	1	1	1	1	0	1	3	1	0	1	0	1	0	1	5	0	3	1	1	1	2	0	2
denovo57909	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	2	2	2	3	0	0	2	5	0	0	2	1	1	1	0	2	0	1	4	0	0	0	2	0	0	2	0	1	0	3	6	0	1	0	1	1	2	0	2	5	2	1
denovo57914	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	3	0	1	4	3	0	0	1	0	0	1	0	0	1	1	0	1	0	0	4	1	0	2	0	0	0	0	1	0	1	1	0	1	2	1	0	0	0	1	0	1	1
denovo57923	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	7	0	7	0	1	0	6	2	0	2	1	0	0	0	0	1	1	2	0	0	4	0	0	0	0	0	1	1	0	0	5	11	0	1	1	4	0	0	0	0	0
denovo58020	Unassigned	1	1	0	0	0	4	0	0	2	0	0	0	3	3	0	0	1	1	0	0	1	1	0	3	0	1	4	0	3	0	1	0	0	2	0	0	0	0	0	1	0	1
denovo58066	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	2	0	2	3	0	0	2	3	0	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	1	0	1	0
denovo58132	Unassigned	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	2	0	0	0	0	0	5	2	1	0	1	0	0	0	0	1	0	1	0	0	2	0	1	0	0	1
denovo58146	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0	25	0	2	0	9	1	0	2	0	0	8	3	1	9	0	0	0	13	9	0	1	0	0	0	0	0	2	0	0	5	0	0	0	0	0	2	12	0	0	2	5
denovo58155	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	5	1	0	0	0	1	0
denovo58189	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	0	1	1	0	1	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	1	0	1	2	3	0	2	0	6	1	0	0	0	3	0	0	0
denovo58196	Unassigned	1	0	1	1	1	3	0	0	2	0	0	0	0	1	2	1	1	1	2	2	0	1	1	1	1	4	2	0	1	0	0	1	1	2	2	1	5	1	1	2	0	0
denovo58202	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	0	2	0	1	4	0	0	0	0	0	3	1	0	6	3	1	0	3	1	0	2	3	0	1	1	4	1	3	2	6	2	2	4	2	5	0	0	0	1	0	10	2
denovo58234	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	1	0	1	0	2	0	0	1	0	1	0	0	0	1	4	0	2	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	8	1	1	0	0	0	1	0	0
denovo58269	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0	56	14	0	0	15	14	1	0	3	0	80	0	2	0	0	1	1	5	5	0	0	0	0	2	0	1	2	7	10	3	15	0	0	11	0	0	3	0	3	0	1
denovo58284	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	3	2	15	15	1	112	8	37	0	4	0	0	14	2	15	0	1	0	3	2	6	4	7	0	26	0	21	7	15	4	8	4	19	29	1	0	0	9	32	0	1	26
denovo58286	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0	0	0	0	2	0	0	0	0	1	0	1	5	3	0	0	0	3	1	0	0	3	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	2	0	0	0	1
denovo58307	Unassigned	1	0	0	0	1	0	0	0	5	0	1	0	0	0	2	2	1	0	1	0	0	0	2	2	6	0	0	0	0	0	0	1	1	3	0	0	1	0	0	0	0	1
denovo58324	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0	0	0	0	0	0	0	0	7	4	0	0	2	1	0	0	3	0	0	0	0	2	0	3	0	3	1	1	0	0	0	0	3	0	1	0	1	0	0	0	0	1
denovo58326	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	5	0	5	0	0	0	0	0	0	2	0	0	0	0	0	1	1
denovo58330	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	1	0	2	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	5	1	2	0	0	0
denovo58356	Unassigned	6	0	4	1	0	1	5	0	3	10	0	1	1	5	0	1	21	1	0	3	13	3	7	0	0	8	5	1	6	2	0	0	7	0	5	2	7	0	2	9	1	0
denovo58382	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	4	2	0	3	2	4	0	6	2	0	2	1	1	6	5	1	0	2	4	6	1	2	2	0	2	1	3	3	0	0	0	0	0	3	2	7	6	3	2	2	3	4
denovo58386	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	3	3	1	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3	1	0	3	0	0	0	3	0	0
denovo58417	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	1	0	0	0	1	0	0	0	0	2	0	0	1	3	2	0	2	0	0	1	0	1	0	6	0	0	2	2	1	0	0	0	0	5	3	0	0	0	0	0	0	0
denovo58421	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0	3	0	0	0	1	1	0	0	0	0	3	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	1
denovo58442	Unassigned	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	0	0	2	0	0	0	1	2
denovo58475	Unassigned	0	0	1	1	4	1	1	2	0	0	1	2	1	0	0	1	1	0	1	1	1	1	3	1	4	2	2	2	1	1	2	1	3	2	0	0	3	1	0	1	0	2
denovo58488	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	224	52	111	99	186	70	77	8	0	136	0	46	86	83	307	295	512	226	133	150	13	136	102	278	351	13	87	180	14	25	88	59	72	67	2	83	148	91	0	87	218	97
denovo58540	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	5	2	7	5	1	0	2	1	17	22	1	6	1	32	1	33	30	1	0	42	8	10	19	0	0	13	20	31	15	10	0	1	27	0	59	14	32	1	5	25	0	2
denovo58622	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	2	5	0	0	1	3	6	0	0	0	1	0	0	4	0	0	1	0	0	2	4	2
denovo58676	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	2	0	3	0	0	2	1	0	1	0	0	0	1	0	0	0	0	1	12	5	12	12	16	6	8	13
denovo58678	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	5	7	3	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0
denovo58687	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	2	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	0	1	1	0	0	0	1	1	0	1	1	0	2	0
denovo58688	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	17	3	14	1	0	31	20	4	2	0	0	8	2	2	0	2	0	3	9	5	11	2	4	17	12	6	10	7	7	0	4	7	8	22	0	0	0	0	0	0	11	0
denovo58783	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0	0	0	1	0	3	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	1	0	1	1	2
denovo58794	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0	14	0	8	4	0	5	1	7	0	8	5	9	8	7	3	1	4	15	1	0	3	1	2	7	1	7	12	1	13	1	6	0	0	2	7	17	7	2	0	13	7
denovo58804	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	3	4	1	7	0	0	0	12	0	5	0	3	1	14	0	6	0	18	2	0	0	6	0	21	1	7	2	11	0	0	2	0	3	2	11	0	4	6	1	5	4	0
denovo58868	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	2	9	1	5	0	1	0	0	0	0	4	0	0	0	2	0	0	1	1
denovo58887	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	1	0	1	0	0	2	4	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	4	0	0	0	0	2	1	0	0	0	0	0	2	1
denovo58890	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__; s__	5	7	1	18	0	9	12	6	0	1	2	6	1	8	2	17	5	1	4	10	6	2	2	3	3	12	0	9	0	0	11	2	5	0	5	1	0	2	2	3	5	1
denovo58900	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	17	6	0	0	5	0	10	4	7	0	14	4	5	25	4	9	10	20	13	11	21	2	26	1	8	8	2	7	2	6	3	9	5	2	1	1	2	1	2	3	1	17
denovo58968	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	6	12	51	22	15	4	30	0	0	10	0	6	0	8	4	23	2	9	13	25	1	6	0	8	2	6	2	15	0	4	6	1	0	3	4	9	18	8	5	29	5	0
denovo58971	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0	0	2	0	0	1	2	0	0	0	0	2	0	2	0	2	0	3	0	1	0	0	0	0	2	0	5	3	0	3	0	0	2	0	1	0	1	10	0	4	0	0
denovo59012	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__	0	65	0	0	16	0	0	2	0	0	0	4	0	0	16	1	0	0	0	44	0	2	0	0	0	0	0	0	0	0	0	0	0	683	0	0	0	0	0	0	1	1
denovo59015	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0
denovo59021	Unassigned	5	1	1	2	3	3	2	2	3	1	0	2	0	2	2	4	3	0	0	2	2	0	3	0	10	1	5	0	2	0	0	4	0	5	3	2	2	2	0	1	1	0
denovo59029	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	0	3	0	0	0	0	1	2	0	0	0	0	1	0	0
denovo59078	Unassigned	5	0	2	1	1	4	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0	3	0	2	1	2	0	0	1	0	1	1	2	4	1	0	2	0	0
denovo59102	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	6	6	3	2	10	8	4	5	2	6	17	6	4	1	3	11	2	10	9	2	7	4	29	5	31	1	6	3	5	9	6	2	6	3	14	19	21	8	11	6	8	16
denovo59172	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	1	0	0	5	0	2	0	1	1	0	2	0	2	1	0	0	0	2	0	0	0	0	0	1	0	11	0	0	2	0	0	0	0	0	0
denovo59220	Unassigned	2	2	3	0	1	3	0	0	1	0	0	1	0	0	0	2	2	0	2	0	0	3	3	1	2	1	1	1	0	0	0	0	4	2	1	1	2	1	1	0	1	2
denovo59234	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	5	0	2	7	0	0	0	1	0	0	0	1	0	2	0	1	0	1	0	1	2	0	0	0	1	4	0	0	0	0	3	2	3	1	0	0	0	0	0	7	0	2
denovo59238	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	1	0	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	1	1	0	1	0	0	0	0	1	0	0	0	0
denovo59250	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	3	5	0	0	2	8	1	0	0	0	0	1	3	0	1	0	0	1	0	1	1	1	0	0	3	0	0
denovo59276	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	5	2	5	3	1	2	2	1	0	2	3	0	1	0	1	0	1	2	2	4	3	1	0	0	0	2	0	2	3	0	0	1	10	1	0	1	0	2	0	1	1	0
denovo59286	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	1	13	7	9	7	3	1	2	11	10	2	10	22	4	1	21	3	7	4	1	8	1	0	45	2	10	10	5	7	4	2	21	3	6	5	4	1	26	9	6	3	8
denovo59300	Unassigned	1	1	5	3	0	2	0	1	0	4	0	5	0	2	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	3	0	0	2	0	4	1	0	5	0	0	0
denovo59347	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	1	0	0	0	0	0	9	0	0	0	0	3	0	0	0	0	7	2	1	0	4	5	0	0	2	0	3	0	2	0	2	2	1	2	0	0	10	0	1	0	0	0
denovo59354	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	2	0	2	0	2	0	0	0	1	0	0	0	0	0	0	5	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	4	0	2	1	1	0	0	0	0
denovo59360	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	2	1	0	0	1	0	2	0	1	1	1	1	0	9	0	0	2	2	0	0	0	1	0	0	0	0	1	2	0	0	0	2	0	1	0	0	0	0	2	0	2	0
denovo59365	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	1	1	0	0	0	0	3	1	0	2	1	1	2	1	2	1	1	0	2
denovo59407	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	3	0	0	1	3	2	0	0	0	1	0	2	3	0	0	0	0	0	6	0	0	0	1	0	3	5	2	2	0	0	0	1	0	1	0	1	0	0	0	2	3	0
denovo59484	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	2	0	0	0	0	0	0	1	1
denovo59519	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	1	0	2	1	2	0	1	0	0	0	2	4	2	2	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2
denovo59537	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	0	0	2	1	0	0	0	1	0	1	1	0	0	1	0	4	2	0	2	0	3	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1
denovo59567	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	9	18	0	11	58	44	6	23	27	23	6	23	14	17	26	11	9	29	7	2	13	27	23	26	18	7	30	33	52	25	10	10	9	54	34	54	20	27	29	6	19	38
denovo59599	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	4	0	0	2	0	1	3	2	0	0	5	2	0	0	3	1	0	1	2	0	1	0	0	0	0	3	0	4	1	0	1	0	0	1	1	0	2	0	1	0	1	0
denovo59615	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	1	3	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0
denovo59617	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__; s__	3	10	0	0	1	2	0	0	2	0	7	1	0	0	0	1	0	0	3	6	0	0	1	0	8	0	15	11	1	0	3	0	0	2	2	3	0	3	4	0	4	0
denovo59635	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	1	0	2	0	3	0	0	0	0	2	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	2	0	0	2	2
denovo59700	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	1	0	2	0	2	2	6	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	2	0	0	0	0	2	4	0	0	1	0	2	1	2
denovo59728	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0	0	0	0	6	1	0	1	3	2	0	0	0	0	0	0	0	6	0	0	2	0	1	1	1	0	0	1	0	0	1	0	0	4	0	1	0	0	2	0	6	4
denovo59733	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	0	3	3	1	4	1	3	0	3	0	0	0	0	0	1	3	2	1	0	4	2	2	0	0	0	2	0	0	4	2	1	2	1	0	0	0	0	0	0	0
denovo59748	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	1	3	0	2	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1
denovo59755	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0	0	0	0	0	0	1	0	7	1	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	1	0	0	1	2	0	2	0	0	4	0	0	0	0	0	0	3
denovo59797	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	2	0	0	0	0	0	0	6	1	1	1	0	7	0	0	0	0	0	0	0	1
denovo59810	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	1	5	0	2	0	2	0	2	0	1	2	1	4	0	0	0	0	1	0	3	0	1	1	0	0	0	0	3	0	1	1	0	5	3	0	0	0	2	3	0	0	3
denovo59819	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	1	0	5	0	0	0	0	0	10	0	2	1	1
denovo59821	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	2	7	3	10	15	27	0	0	5	7	0	0	0	2	8	0	0	5	45	3	1	1	2	0	4	6	5	1	0	3	1	0	7	0	0	5	0	5	0	0	0	52
denovo59824	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	6	0	0	3	1	3	0	4	1	1	1	3	0	4	1	0	4	2	1	1	13	0	2	1	1	1	2	1	2	3	0	0	1	3	0	1	0	0	1	0	3	2
denovo59825	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	1	12	12	11	5	20	1	2	1	5	0	7	0	4	1	0	8	1	1	0	7	5	0	8	4	3	5	0	18	1	8	1	0	29	1	3	4	3	4	2	2	8
denovo59838	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	2	0	0	2	1	0	13	0	0	0	0	1	1	1	1	0	0	1	1	2	14	0	4	0	1	3	0	3	0	0	0	4	2	0	0	1	0	0	3	3	0	0
denovo59842	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0	0	0	0	0	0	3	0	5	3	0	0	1	4	0	0	0	0	0	0	1	0	4	0	0	6	3	1	3	0	0	4	2	0	0	1	3	0	0	2	0	0
denovo59852	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0	12	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	1	1	0	0	0	0	1	0	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0
denovo59877	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	38	14	28	16	2	5	12	31	3	4	9	3	0	13	2	3	11	5	0	9	3	4	1	12	11	8	0	6	2	3	5	11	15	3	3	0	10	4	4	8	8	1
denovo60045	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	3	0	0	0	3	0	0	1	0	0	1	1	2	0	3	0	0	0	2	6	0	3	0	4	3	0	3	1	9	0	3	0	0	9	0	0	0	2	0	0	1	3
denovo60054	Unassigned	1	2	0	1	2	3	1	0	1	1	0	0	0	1	0	1	5	0	0	0	0	1	4	0	3	2	3	0	2	1	0	3	0	3	1	0	3	1	1	0	0	0
denovo60111	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	5	2	0	1	0	0	0	2	0	0	0	0	1	0	1	2	0	1	0	0	1	1	1	0	0
denovo60153	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	1	0	0	1	1	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	2	0	0	0	4	1	0	0	4	0	3	4	3	3	0	0	0	3	1	0	7	1
denovo60154	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	6	8	0	0	16	0	6	11	13	0	3	14	13	21	4	11	3	17	3	0	8	15	16	7	7	11	3	16	16	11	3	18	9	4	1	4	3	9	7	7	9	3
denovo60156	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	3	16	1	0	6	2	1	0	2	0	0	0	4	0	2	0	0	7	3	3	0	7	0	5	1	0	2	1	0	0	5	0	2	3	0	1	0	2	2	0	1	4
denovo60173	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0	1	0	0	3	0	0	0	1	1	0	1	0	2	0	0	2	1	0	0	0	0	1	0	0	1	0	2	1	2	2	1	0	6	1	0	0	2	0	0	0	0
denovo60183	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0	0	2	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	3	0	0	2	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0
denovo60185	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	1	0	0	0	0	0	2	0	14	5	0	1	1	1	0	1	10	2	0	0	3	3	8	0	0	2	1	0	0	3	0	0	1	0	1	0	2	0	2	1	1	0
denovo60223	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	1	8	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	2	0	0	2	0	3	0
denovo60237	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	4	0	1	2	0	0	4	7	4	1	2	1	0	1	0	9	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	4	1	0	0	0	0	1	0	1	0	0
denovo60247	Unassigned	5	1	1	1	0	3	0	0	3	0	1	1	0	0	0	1	0	3	3	0	1	4	0	0	4	3	2	0	4	0	0	0	2	0	0	3	1	2	0	2	2	0
denovo60265	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	1	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	3	1	3	4	1	3	0	0	1	0	2	2	2	1	0	0	2	0	2	1	2	0	0	2	1
denovo60286	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0	0	0	3	1	0	0	0	4	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	2	1	2	0	0	2	2
